id,name,base_name,height_meter,weight_kg,hp,attack,defense,special_attack,special_defense,speed,type_1,type_2,is_legendary,is_mythical,normal,fighting,flying,poison,ground,rock,bug,ghost,steel,fire,water,grass,electric,psychic,ice,dragon,dark,fairy
492,shaymin-land,shaymin,0.2,2.1,100,100,100,100,100,100,grass,,False,True,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
493,arceus,arceus,3.2,320.0,120,120,120,120,120,120,normal,,False,True,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
494,victini,victini,0.4,4.0,100,100,100,100,100,100,psychic,fire,False,True,1.0,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.5,0.5,2.0,0.5,1.0,0.5,0.5,1.0,2.0,0.5
495,snivy,snivy,0.6,8.1,45,45,55,45,55,63,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
496,servine,servine,0.8,16.0,60,60,75,60,75,83,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
497,serperior,serperior,3.3,63.0,75,75,95,75,95,113,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
498,tepig,tepig,0.5,9.9,65,63,45,45,45,45,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
499,pignite,pignite,1.0,55.5,90,93,55,70,55,55,fire,fighting,False,False,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
500,emboar,emboar,1.6,150.0,110,123,65,100,65,65,fire,fighting,False,False,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
501,oshawott,oshawott,0.5,5.9,55,55,45,63,45,45,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
502,dewott,dewott,0.8,24.5,75,75,60,83,60,60,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
503,samurott,samurott,1.5,94.6,95,100,85,108,70,70,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
504,patrat,patrat,0.5,11.6,45,55,39,35,39,42,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
505,watchog,watchog,1.1,27.0,60,85,69,60,69,77,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
506,lillipup,lillipup,0.4,4.1,45,60,45,25,45,55,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
507,herdier,herdier,0.9,14.7,65,80,65,35,65,60,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
508,stoutland,stoutland,1.2,61.0,85,110,90,45,90,80,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
509,purrloin,purrloin,0.4,10.1,41,50,37,50,37,66,dark,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
510,liepard,liepard,1.1,37.5,64,88,50,88,50,106,dark,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
511,pansage,pansage,0.6,10.5,50,53,48,53,48,64,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
512,simisage,simisage,1.1,30.5,75,98,63,98,63,101,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
513,pansear,pansear,0.6,11.0,50,53,48,53,48,64,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
514,simisear,simisear,1.0,28.0,75,98,63,98,63,101,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
515,panpour,panpour,0.6,13.5,50,53,48,53,48,64,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
516,simipour,simipour,1.0,29.0,75,98,63,98,63,101,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
517,munna,munna,0.6,23.3,76,25,45,67,55,24,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
518,musharna,musharna,1.1,60.5,116,55,85,107,95,29,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
519,pidove,pidove,0.3,2.1,50,55,50,36,30,43,normal,flying,False,False,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
520,tranquill,tranquill,0.6,15.0,62,77,62,50,42,65,normal,flying,False,False,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
521,unfezant,unfezant,1.2,29.0,80,115,80,65,55,93,normal,flying,False,False,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
522,blitzle,blitzle,0.8,29.8,45,60,32,50,32,76,electric,,False,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
523,zebstrika,zebstrika,1.6,79.5,75,100,63,80,63,116,electric,,False,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
524,roggenrola,roggenrola,0.4,18.0,55,75,85,25,25,15,rock,,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
525,boldore,boldore,0.9,102.0,70,105,105,50,40,20,rock,,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
526,gigalith,gigalith,1.7,260.0,85,135,130,60,80,25,rock,,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
527,woobat,woobat,0.4,2.1,65,45,43,55,43,72,psychic,flying,False,False,1.0,0.25,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0
528,swoobat,swoobat,0.9,10.5,67,57,55,77,55,114,psychic,flying,False,False,1.0,0.25,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0
529,drilbur,drilbur,0.3,8.5,60,85,40,30,45,68,ground,,False,False,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
530,excadrill,excadrill,0.7,40.4,110,135,60,50,65,88,ground,steel,False,False,0.5,2.0,0.5,0.0,2.0,0.25,0.5,1.0,0.5,2.0,2.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5
531,audino,audino,1.1,31.0,103,60,86,60,86,50,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
532,timburr,timburr,0.6,12.5,75,80,55,25,35,35,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
533,gurdurr,gurdurr,1.2,40.0,85,105,85,40,50,40,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
534,conkeldurr,conkeldurr,1.4,87.0,105,140,95,55,65,45,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
535,tympole,tympole,0.5,4.5,50,50,40,50,40,64,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
536,palpitoad,palpitoad,0.8,17.0,75,65,55,65,55,69,water,ground,False,False,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
537,seismitoad,seismitoad,1.5,62.0,105,95,75,85,75,74,water,ground,False,False,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
538,throh,throh,1.3,55.5,120,100,85,30,85,45,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
539,sawk,sawk,1.4,51.0,75,125,75,30,75,85,fighting,,False,False,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
540,sewaddle,sewaddle,0.3,2.5,45,53,70,40,60,42,bug,grass,False,False,1.0,0.5,4.0,2.0,0.25,2.0,2.0,1.0,1.0,4.0,0.5,0.25,0.5,1.0,2.0,1.0,1.0,1.0
541,swadloon,swadloon,0.5,7.3,55,63,90,50,80,42,bug,grass,False,False,1.0,0.5,4.0,2.0,0.25,2.0,2.0,1.0,1.0,4.0,0.5,0.25,0.5,1.0,2.0,1.0,1.0,1.0
542,leavanny,leavanny,1.2,20.5,75,103,80,70,80,92,bug,grass,False,False,1.0,0.5,4.0,2.0,0.25,2.0,2.0,1.0,1.0,4.0,0.5,0.25,0.5,1.0,2.0,1.0,1.0,1.0
543,venipede,venipede,0.4,5.3,30,45,59,30,39,57,bug,poison,False,False,1.0,0.25,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5
544,whirlipede,whirlipede,1.2,58.5,40,55,99,40,79,47,bug,poison,False,False,1.0,0.25,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5
545,scolipede,scolipede,2.5,200.5,60,100,89,55,69,112,bug,poison,False,False,1.0,0.25,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5
546,cottonee,cottonee,0.3,0.6,40,27,60,37,50,66,grass,fairy,False,False,1.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,0.0,0.5,1.0
547,whimsicott,whimsicott,0.7,6.6,60,67,85,77,75,116,grass,fairy,False,False,1.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,0.0,0.5,1.0
548,petilil,petilil,0.5,6.6,45,35,50,70,50,30,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
549,lilligant,lilligant,1.1,16.3,70,60,75,110,75,90,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
550,basculin-red-striped,basculin,1.0,18.0,70,92,65,80,55,98,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
551,sandile,sandile,0.7,15.2,50,72,35,35,35,65,ground,dark,False,False,1.0,2.0,1.0,0.5,1.0,0.5,2.0,0.5,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.5,2.0
552,krokorok,krokorok,1.0,33.4,60,82,45,45,45,74,ground,dark,False,False,1.0,2.0,1.0,0.5,1.0,0.5,2.0,0.5,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.5,2.0
553,krookodile,krookodile,1.5,96.3,95,117,80,65,70,92,ground,dark,False,False,1.0,2.0,1.0,0.5,1.0,0.5,2.0,0.5,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.5,2.0
554,darumaka,darumaka,0.6,37.5,70,90,45,15,45,50,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
555,darmanitan-standard,darmanitan,1.3,92.9,105,140,55,30,55,95,fire,,False,False,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
556,maractus,maractus,1.0,28.0,75,86,67,106,67,60,grass,,False,False,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
557,dwebble,dwebble,0.3,14.5,50,65,85,35,35,55,bug,rock,False,False,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
558,crustle,crustle,1.4,200.0,70,105,125,65,75,45,bug,rock,False,False,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
559,scraggy,scraggy,0.6,11.8,50,75,70,35,70,48,dark,fighting,False,False,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,4.0
560,scrafty,scrafty,1.1,30.0,65,90,115,45,115,58,dark,fighting,False,False,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,4.0
561,sigilyph,sigilyph,1.4,14.0,72,58,80,103,80,97,psychic,flying,False,False,1.0,0.25,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0
562,yamask,yamask,0.5,1.5,38,30,85,55,65,30,ghost,,False,False,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
563,cofagrigus,cofagrigus,1.7,76.5,58,50,145,95,105,30,ghost,,False,False,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
564,tirtouga,tirtouga,0.7,16.5,54,78,103,53,45,22,water,rock,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
565,carracosta,carracosta,1.2,81.0,74,108,133,83,65,32,water,rock,False,False,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
566,archen,archen,0.5,9.5,55,112,45,74,45,70,rock,flying,False,False,0.5,1.0,0.5,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
567,archeops,archeops,1.4,32.0,75,140,65,112,65,110,rock,flying,False,False,0.5,1.0,0.5,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
568,trubbish,trubbish,0.6,31.0,50,50,62,40,62,65,poison,,False,False,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
569,garbodor,garbodor,1.9,107.3,80,95,82,60,82,75,poison,,False,False,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
570,zorua,zorua,0.7,12.5,40,65,40,80,40,65,dark,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
571,zoroark,zoroark,1.6,81.1,60,105,60,120,60,105,dark,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
572,minccino,minccino,0.4,5.8,55,50,40,40,40,75,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
573,cinccino,cinccino,0.5,7.5,75,95,60,65,60,115,normal,,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
574,gothita,gothita,0.4,5.8,45,30,50,55,65,45,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
575,gothorita,gothorita,0.7,18.0,60,45,70,75,85,55,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
576,gothitelle,gothitelle,1.5,44.0,70,55,95,95,110,65,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
577,solosis,solosis,0.3,1.0,45,30,40,105,50,20,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
578,duosion,duosion,0.6,8.0,65,40,50,125,60,30,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
579,reuniclus,reuniclus,1.0,20.1,110,65,75,125,85,30,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
580,ducklett,ducklett,0.5,5.5,62,44,50,44,50,55,water,flying,False,False,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
581,swanna,swanna,1.3,24.2,75,87,63,87,63,98,water,flying,False,False,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
582,vanillite,vanillite,0.4,5.7,36,50,50,65,60,44,ice,,False,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
583,vanillish,vanillish,1.1,41.0,51,65,65,80,75,59,ice,,False,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
584,vanilluxe,vanilluxe,1.3,57.5,71,95,85,110,95,79,ice,,False,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
585,deerling,deerling,0.6,19.5,60,60,50,40,50,75,normal,grass,False,False,1.0,2.0,2.0,2.0,0.5,1.0,2.0,0.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
586,sawsbuck,sawsbuck,1.9,92.5,80,100,70,60,70,95,normal,grass,False,False,1.0,2.0,2.0,2.0,0.5,1.0,2.0,0.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
587,emolga,emolga,0.4,5.0,55,75,60,75,60,103,electric,flying,False,False,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
588,karrablast,karrablast,0.5,5.9,50,75,45,40,45,60,bug,,False,False,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
589,escavalier,escavalier,1.0,33.0,70,135,105,60,105,20,bug,steel,False,False,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5
590,foongus,foongus,0.2,1.0,69,55,45,55,55,15,grass,poison,False,False,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5
591,amoonguss,amoonguss,0.6,10.5,114,85,70,85,80,30,grass,poison,False,False,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5
592,frillish,frillish,1.2,33.0,55,40,50,65,85,40,water,ghost,False,False,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,2.0,1.0
593,jellicent,jellicent,2.2,135.0,100,60,70,85,105,60,water,ghost,False,False,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,2.0,1.0
594,alomomola,alomomola,1.2,31.6,165,75,80,40,45,65,water,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
595,joltik,joltik,0.1,0.6,50,47,50,57,50,65,bug,electric,False,False,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0
596,galvantula,galvantula,0.8,14.3,70,77,60,97,60,108,bug,electric,False,False,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0
597,ferroseed,ferroseed,0.6,18.8,44,50,91,24,86,10,grass,steel,False,False,0.5,2.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,4.0,0.5,0.25,0.5,0.5,1.0,0.5,1.0,0.5
598,ferrothorn,ferrothorn,1.0,110.0,74,94,131,54,116,20,grass,steel,False,False,0.5,2.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,4.0,0.5,0.25,0.5,0.5,1.0,0.5,1.0,0.5
599,klink,klink,0.3,21.0,40,55,70,45,60,30,steel,,False,False,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5
600,klang,klang,0.6,51.0,60,80,95,70,85,50,steel,,False,False,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5
601,klinklang,klinklang,0.6,81.0,60,100,115,70,85,90,steel,,False,False,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5
602,tynamo,tynamo,0.2,0.3,35,55,40,45,40,60,electric,,False,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
603,eelektrik,eelektrik,1.2,22.0,65,85,70,75,70,40,electric,,False,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
604,eelektross,eelektross,2.1,80.5,85,115,80,105,80,50,electric,,False,False,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
605,elgyem,elgyem,0.5,9.0,55,55,55,85,55,30,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
606,beheeyem,beheeyem,1.0,34.5,75,75,75,125,95,40,psychic,,False,False,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
607,litwick,litwick,0.3,3.1,50,30,55,65,55,20,ghost,fire,False,False,0.0,0.0,1.0,0.5,2.0,2.0,0.25,2.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,0.5
608,lampent,lampent,0.6,13.0,60,40,60,95,60,55,ghost,fire,False,False,0.0,0.0,1.0,0.5,2.0,2.0,0.25,2.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,0.5
609,chandelure,chandelure,1.0,34.3,60,55,90,145,90,80,ghost,fire,False,False,0.0,0.0,1.0,0.5,2.0,2.0,0.25,2.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,0.5
610,axew,axew,0.6,18.0,46,87,60,30,40,57,dragon,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
611,fraxure,fraxure,1.0,36.0,66,117,70,40,50,67,dragon,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
612,haxorus,haxorus,1.8,105.5,76,147,90,60,70,97,dragon,,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
613,cubchoo,cubchoo,0.5,8.5,55,70,40,60,40,40,ice,,False,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
614,beartic,beartic,2.6,260.0,95,130,80,70,80,50,ice,,False,False,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
